Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.71     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::max_size() const
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_M_get_Tp_allocator() const
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_M_get_map_allocator() const
  0.00      1.71     0.00        9     0.00     0.00  std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >(std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > const&)
  0.00      1.71     0.00        9     0.00     0.00  std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::~allocator()
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_Deque_impl::_Deque_impl()
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_M_allocate_map(unsigned long)
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_M_create_nodes(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>**, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_M_initialize_map(unsigned long)
  0.00      1.71     0.00        9     0.00     0.00  std::_Deque_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_Deque_base()
  0.00      1.71     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::allocate(std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>&, unsigned long)
  0.00      1.71     0.00        9     0.00     0.00  std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::deque()
  0.00      1.71     0.00        9     0.00     0.00  std::stack<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::stack<std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >, void>()
  0.00      1.71     0.00        8     0.00     0.00  game::AbstractGame<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::AbstractGame(game::AbstractGame<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> const&)
  0.00      1.71     0.00        8     0.00     0.00  game::penguin::PenguinGame::PenguinGame(game::penguin::PenguinGame const&)
  0.00      1.71     0.00        8     0.00     0.00  void __gnu_cxx::new_allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::construct<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&&)
  0.00      1.71     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >::operator++()
  0.00      1.71     0.00        8     0.00     1.11  game::penguin::PenguinGame::clone() const
  0.00      1.71     0.00        8     0.00     1.11  game::penguin::Board::clone() const
  0.00      1.71     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >::operator*() const
  0.00      1.71     0.00        8     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_deallocate(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, unsigned long)
  0.00      1.71     0.00        8     0.00     0.00  void std::allocator_traits<std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::construct<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>&, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&&)
  0.00      1.71     0.00        8     0.00     0.00  void std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::emplace_back<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&&)
  0.00      1.71     0.00        8     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::end()
  0.00      1.71     0.00        8     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::begin()
  0.00      1.71     0.00        8     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::push_back(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&&)
  0.00      1.71     0.00        8     0.00     0.00  std::remove_reference<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&>::type&& std::move<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&)
  0.00      1.71     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::deallocate(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, unsigned long)
  0.00      1.71     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::allocate(unsigned long, void const*)
  0.00      1.71     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >::difference_type __gnu_cxx::operator-<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >(__gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > > const&, __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > > const&)
  0.00      1.71     0.00        6     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_check_len(unsigned long, char const*) const
  0.00      1.71     0.00        6     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_allocate(unsigned long)
  0.00      1.71     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::deallocate(std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>&, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, unsigned long)
  0.00      1.71     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::allocate(std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>&, unsigned long)
  0.00      1.71     0.00        6     0.00     0.00  void std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_realloc_insert<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(__gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&&)
  0.00      1.71     0.00        4     0.00     0.00  game::AbstractPawn<game::penguin::HumanPlayer, game::penguin::BoardCell>::~AbstractPawn()
  0.00      1.71     0.00        4     0.00     0.00  game::penguin::PenguinPawn::~PenguinPawn()
  0.00      1.71     0.00        4     0.00     0.00  game::penguin::PenguinPawn::~PenguinPawn()
  0.00      1.71     0.00        4     0.00     0.00  game::penguin::Board::getPawnById(unsigned int)
  0.00      1.71     0.00        3     0.00     0.00  _init
  0.00      1.71     0.00        2     0.00     0.00  game::penguin::HumanPlayer::~HumanPlayer()
  0.00      1.71     0.00        2     0.00     0.00  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::MCTSPlayer(game::AbstractGame<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>* const&, mcts::MCTSConstraints const&)
  0.00      1.71     0.00        2     0.00     0.24  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::~MCTSPlayer()
  0.00      1.71     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::new_allocator()
  0.00      1.71     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::~new_allocator()
  0.00      1.71     0.00        2     0.00     0.00  std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::allocator()
  0.00      1.71     0.00        2     0.00     0.00  std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::~allocator()
  0.00      1.71     0.00        2     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_Vector_impl::_Vector_impl()
  0.00      1.71     0.00        2     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_Vector_impl::~_Vector_impl()
  0.00      1.71     0.00        2     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_Vector_base()
  0.00      1.71     0.00        2     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::~_Vector_base()
  0.00      1.71     0.00        2     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_erase_at_end(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00        2     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::clear()
  0.00      1.71     0.00        2     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::vector()
  0.00      1.71     0.00        2     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::~vector()
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4game11tic_tac_toe11ConsoleGameC2Ev
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4game11tic_tac_toe5BoardC2Ev
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4game11tic_tac_toe6PlayerC2Ej
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4game11tic_tac_toe9TicTacToeC2Ev
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4game7penguin11ConsoleGameC2ERKb
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4game7penguin8PrintHexC2EPNS0_5BoardE
  0.00      1.71     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
